2021-09-29 03:26,12,1,0
2021-09-29 03:26,13,0,0
2021-09-29 03:26,19,5,0
2021-09-29 03:26,22,31,0
2021-09-29 03:26,27,0,0
2021-09-29 03:31,2,11,0
2021-09-29 03:31,3,4,0
2021-09-29 03:31,4,4,0
2021-09-29 03:31,6,3,0
2021-09-29 03:31,7,141,1
2021-09-29 03:31,10,5,0
2021-09-29 03:31,12,1,0
2021-09-29 03:31,13,0,0
2021-09-29 03:31,19,5,0
2021-09-29 03:31,22,31,0
2021-09-29 03:31,27,0,0
2021-09-29 03:36,2,11,0
2021-09-29 03:36,3,4,0
2021-09-29 03:36,4,4,0
2021-09-29 03:36,6,3,0
2021-09-29 03:36,7,141,0
2021-09-29 03:36,10,5,0
2021-09-29 03:36,12,1,0
2021-09-29 03:36,13,0,0
2021-09-29 03:36,19,5,0
2021-09-29 03:36,22,31,0
2021-09-29 03:36,27,0,0
2021-09-29 03:41,2,11,0
2021-09-29 03:41,3,4,0
2021-09-29 03:41,4,4,0
2021-09-29 03:41,6,3,0
2021-09-29 03:41,7,141,0
2021-09-29 03:41,10,5,0
2021-09-29 03:41,12,1,0
2021-09-29 03:41,13,0,0
2021-09-29 03:41,19,5,0
2021-09-29 03:41,22,31,0
2021-09-29 03:41,27,0,0
2021-09-29 03:46,2,11,0
2021-09-29 03:46,3,4,0
2021-09-29 03:46,4,4,0
2021-09-29 03:46,6,3,0
2021-09-29 03:46,7,141,0
2021-09-29 03:46,10,5,0
2021-09-29 03:46,12,1,0
2021-09-29 03:46,13,0,0
2021-09-29 03:46,19,5,0
2021-09-29 03:46,22,31,0
2021-09-29 03:46,27,0,0
2021-09-29 03:51,2,11,0
2021-09-29 03:51,3,4,0
2021-09-29 03:51,4,4,0
2021-09-29 03:51,6,3,0
2021-09-29 03:51,7,140,1
2021-09-29 03:51,10,5,0
2021-09-29 03:51,12,1,0
2021-09-29 03:51,13,0,0
2021-09-29 03:51,19,5,0
2021-09-29 03:51,22,31,0
2021-09-29 03:51,27,0,0
2021-09-29 03:56,2,11,0
2021-09-29 03:56,3,4,0
2021-09-29 03:56,4,4,0
2021-09-29 03:56,6,3,0
2021-09-29 03:56,7,140,0
2021-09-29 03:56,10,5,0
2021-09-29 03:56,12,1,0
2021-09-29 03:56,13,0,0
2021-09-29 03:56,19,5,0
2021-09-29 03:56,22,31,0
2021-09-29 03:56,27,0,0
2021-09-29 04:01,2,11,0
2021-09-29 04:01,3,4,0
2021-09-29 04:01,4,4,0
2021-09-29 04:01,6,3,0
2021-09-29 04:01,7,140,0
2021-09-29 04:01,10,5,0
2021-09-29 04:01,12,1,0
2021-09-29 04:01,13,0,0
2021-09-29 04:01,19,5,0
2021-09-29 04:01,22,31,0
2021-09-29 04:01,27,0,0
2021-09-29 04:06,2,11,0
2021-09-29 04:06,3,4,0
2021-09-29 04:06,4,4,0
2021-09-29 04:06,6,3,0
2021-09-29 04:06,7,140,0
2021-09-29 04:06,10,5,0
2021-09-29 04:06,12,1,0
2021-09-29 04:06,13,0,0
2021-09-29 04:06,19,5,0
2021-09-29 04:06,22,31,0
2021-09-29 04:06,27,0,0
2021-09-29 04:11,2,11,0
2021-09-29 04:11,3,4,0
2021-09-29 04:11,4,4,0
2021-09-29 04:11,6,3,0
2021-09-29 04:11,7,140,0
2021-09-29 04:11,10,5,0
2021-09-29 04:11,12,1,0
2021-09-29 04:11,13,0,0
2021-09-29 04:11,19,5,0
2021-09-29 04:11,22,31,0
2021-09-29 04:11,27,0,0
2021-09-29 04:16,2,11,0
2021-09-29 04:16,3,4,0
2021-09-29 04:16,4,4,0
2021-09-29 04:16,6,3,0
2021-09-29 04:16,7,140,0
2021-09-29 04:16,10,5,0
2021-09-29 04:16,12,1,0
2021-09-29 04:16,13,0,0
2021-09-29 04:16,19,5,0
2021-09-29 04:16,22,31,0
2021-09-29 04:16,27,0,0
2021-09-29 04:21,2,12,1
2021-09-29 04:21,3,4,0
2021-09-29 04:21,4,4,0
2021-09-29 04:21,6,3,0
2021-09-29 04:21,7,140,0
2021-09-29 04:21,10,5,0
2021-09-29 04:21,12,1,0
2021-09-29 04:21,13,0,0
2021-09-29 04:21,19,5,0
2021-09-29 04:21,22,31,0
2021-09-29 04:21,27,0,0
2021-09-29 04:26,2,11,0
2021-09-29 04:26,3,4,0
2021-09-29 04:26,4,4,0
2021-09-29 04:26,6,3,0
2021-09-29 04:26,7,140,0
2021-09-29 04:26,10,5,0
2021-09-29 04:26,12,1,0
2021-09-29 04:26,13,0,0
2021-09-29 04:26,19,5,0
2021-09-29 04:26,22,31,0
2021-09-29 04:26,27,0,0
2021-09-29 04:31,2,11,0
2021-09-29 04:31,3,4,0
2021-09-29 04:31,4,4,0
2021-09-29 04:31,6,3,0
2021-09-29 04:31,7,140,0
2021-09-29 04:31,10,5,0
2021-09-29 04:31,12,1,0
2021-09-29 04:31,13,0,0
2021-09-29 04:31,19,5,0
2021-09-29 04:31,22,31,0
2021-09-29 04:31,27,0,0
2021-09-29 04:36,2,11,0
2021-09-29 04:36,3,4,0
2021-09-29 04:36,4,4,0
2021-09-29 04:36,6,3,0
2021-09-29 04:36,7,140,0
2021-09-29 04:36,10,5,0
2021-09-29 04:36,12,1,0
2021-09-29 04:36,13,0,0
2021-09-29 04:36,19,5,0
2021-09-29 04:36,22,31,0
2021-09-29 04:36,27,0,0
2021-09-29 04:41,2,11,0
2021-09-29 04:41,3,4,0
2021-09-29 04:41,4,4,0
2021-09-29 04:41,6,3,0
2021-09-29 04:41,7,140,0
2021-09-29 04:41,10,5,0
2021-09-29 04:41,12,1,0
2021-09-29 04:41,13,0,0
2021-09-29 04:41,19,5,0
2021-09-29 04:41,22,31,0
2021-09-29 04:41,27,0,0
2021-09-29 04:46,2,11,0
2021-09-29 04:46,3,4,0
2021-09-29 04:46,4,4,0
2021-09-29 04:46,6,3,0
2021-09-29 04:46,7,140,0
2021-09-29 04:46,10,5,0
2021-09-29 04:46,12,1,0
2021-09-29 04:46,13,0,0
2021-09-29 04:46,19,5,0
2021-09-29 04:46,22,31,0
2021-09-29 04:46,27,0,0
2021-09-29 04:51,2,11,0
2021-09-29 04:51,3,4,0
2021-09-29 04:51,4,4,0
2021-09-29 04:51,6,3,0
2021-09-29 04:51,7,140,0
2021-09-29 04:51,10,5,0
2021-09-29 04:51,12,1,0
2021-09-29 04:51,13,0,2
2021-09-29 04:51,19,5,0
2021-09-29 04:51,22,31,0
2021-09-29 04:51,27,0,0
